# InfraPy Beamforming (fk) Results
# 
# Data summary:
#     IM.I06H1..BDF	2018-08-09T00:00:13.600000Z - 2018-08-10T00:00:11.750000Z
#     IM.I06H2..BDF	2018-08-09T00:00:12.650000Z - 2018-08-10T00:00:00.000000Z
#     IM.I06H3..BDF	2018-08-09T00:00:00.000000Z - 2018-08-10T00:00:11.000000Z
#     IM.I06H4..BDF	2018-08-09T00:00:11.950000Z - 2018-08-10T00:00:11.950000Z
#     IM.I06H5..BDF	2018-08-09T00:00:13.850000Z - 2018-08-10T00:00:00.000000Z
#     IM.I06H6..BDF	2018-08-09T00:00:00.000000Z - 2018-08-10T00:00:13.000000Z
#     IM.I06H7..BDF	2018-08-09T00:00:15.800000Z - 2018-08-10T00:00:12.700000Z
#     IM.I06H8..BDF	2018-08-09T00:00:15.000000Z - 2018-08-10T00:00:00.000000Z
# 
#   channel_cnt: 8
#   t0: 2018-08-09T00:00:13.600000Z
#   latitude: -12.14645
#   longitude: 96.82032
# 
# Algorithm parameters:
#   freq_min: 0.7
#   freq_max: 4.0
#   back_az_min: 50.0
#   back_az_max: 60.0
#   back_az_step: 0.5
#   trace_vel_min: 300.0
#   trace_vel_max: 600.0
#   trace_vel_step: 2.5
#   method: bartlett
#   signal_start: None
#   signal_end: None
#   window_len: 300.0
#   sub_window_len: None
#   window_step: 150.0
# 
# Time (rel t0) [s]      Back Az [deg]	           Tr. Velocity [m/s]       F-stat
1.508000000000000114e+02 5.191017719466172053e+01 3.721400556738619798e+02 1.086069380479753432e+00
3.008000000000000114e+02 5.884329900783141198e+01 5.982278647825319240e+02 1.254232892568161839e+00
4.508000000000000114e+02 5.770916460399061521e+01 5.627138364285571015e+02 1.177484896200788000e+00
6.008000000000000682e+02 5.486273181361130469e+01 3.508219316856873320e+02 1.142481144835543194e+00
7.508000000000000682e+02 5.234633874121941943e+01 3.234340672975170605e+02 1.067606639666585755e+00
9.008000000000000682e+02 5.961814608623673450e+01 5.979508525506835213e+02 1.090507316001152249e+00
1.050799999999999955e+03 5.874696282090263111e+01 5.105771495387008940e+02 1.059858692236498090e+00
1.200799999999999955e+03 5.222697934573700707e+01 3.430968529778907055e+02 1.180105429995297550e+00
1.350799999999999955e+03 5.790081332695565663e+01 3.683688842640249277e+02 1.164823756245434216e+00
1.500799999999999955e+03 5.243821210037101110e+01 3.439318461144168282e+02 1.077630457679131792e+00
1.650799999999999955e+03 5.475088045995937591e+01 3.503870806579502641e+02 1.256639278140049720e+00
1.800799999999999955e+03 5.543341397040178720e+01 3.501094307213737693e+02 1.164620250848986238e+00
1.950799999999999955e+03 4.982373497924950101e+01 3.337437743345910235e+02 1.056192036503987186e+00
2.100800000000000182e+03 5.962915686401981930e+01 4.664376825063523029e+02 1.116268134972513870e+00
2.250800000000000182e+03 5.464495589557927246e+01 3.227079155040345881e+02 1.119804789452488736e+00
2.400800000000000182e+03 5.497496427792930263e+01 3.319863858304817086e+02 1.511253241139799419e+00
2.550800000000000182e+03 5.280752983404482848e+01 3.545565047250095176e+02 1.127966795028596536e+00
2.700800000000000182e+03 5.895658930360040273e+01 3.717750048958949947e+02 1.107159077624343624e+00
2.850800000000000182e+03 5.585585528066798844e+01 4.991320029696406095e+02 1.209644891276099976e+00
3.000800000000000182e+03 4.987647603158806930e+01 5.294098141095355459e+02 1.125623313981668261e+00
3.150800000000000182e+03 5.073965298510320565e+01 3.191021535982578143e+02 1.141138070479188915e+00
3.300800000000000182e+03 5.963406837707181296e+01 5.300712671179387598e+02 1.139431511679286357e+00
3.450800000000000182e+03 5.246883807843111924e+01 3.444426313731792675e+02 1.101242587984706756e+00
3.600800000000000182e+03 5.040422764233895236e+01 5.011438189543090971e+02 1.111712467291607442e+00
3.750800000000000182e+03 5.681349543767240817e+01 5.143420409200739414e+02 1.065383666102225346e+00
3.900800000000000182e+03 5.196021497062715611e+01 3.853218825763762538e+02 1.201791938908693513e+00
4.050800000000000182e+03 5.398262054243078722e+01 3.323313458888470109e+02 1.163324642187683500e+00
4.200800000000000182e+03 5.236907151503989866e+01 3.640943795226370980e+02 1.159132875817813213e+00
4.350800000000000182e+03 5.601479011541286468e+01 5.425854241792056882e+02 1.112435011261809548e+00
4.500800000000000182e+03 5.781190385883771654e+01 3.698179896182440416e+02 1.126146019440463775e+00
4.650800000000000182e+03 5.046796118785757557e+01 3.532403270067187009e+02 1.149910729195617209e+00
4.800800000000000182e+03 5.081529591363499776e+01 5.663568264794122342e+02 1.237666816549053195e+00
4.950800000000000182e+03 5.481914520800479806e+01 3.779016955886602318e+02 1.197273539886798854e+00
5.100800000000000182e+03 5.662484416656760544e+01 5.179295572200595643e+02 1.060279779383469290e+00
5.250800000000000182e+03 5.147820272150602960e+01 5.981250692956854209e+02 1.139703999114186850e+00
5.400800000000000182e+03 5.594206095747461660e+01 5.042353843550617398e+02 1.063673211660496332e+00
5.550800000000000182e+03 5.367555758200379046e+01 5.683286316152450581e+02 1.165698456210051859e+00
5.700800000000000182e+03 5.741785038257611262e+01 3.338683220995933425e+02 1.135356981802048804e+00
5.850800000000000182e+03 5.881430051172502260e+01 3.419810531923088774e+02 1.101941411537471938e+00
6.000800000000000182e+03 5.692676637833382358e+01 4.439604457201440937e+02 1.104491340712552727e+00
6.150800000000000182e+03 5.193735634995177008e+01 3.338832722037079179e+02 1.124090293816096153e+00
6.300800000000000182e+03 5.911820164225405705e+01 4.944267713454788122e+02 1.127310624372588777e+00
6.450800000000000182e+03 5.204658439569508488e+01 3.466269102948485283e+02 1.162485685233398236e+00
6.600800000000000182e+03 5.720652827408148511e+01 3.285075059317268824e+02 1.123253494961037546e+00
6.750800000000000182e+03 5.601331118707415868e+01 3.478540717393136106e+02 1.357158170571507672e+00
6.900800000000000182e+03 5.672242272779742223e+01 3.207898262429449119e+02 1.211821871731606048e+00
7.050800000000000182e+03 5.806744715086872333e+01 3.201594659780612915e+02 1.157527938071283513e+00
7.200800000000000182e+03 5.903534696085780809e+01 3.326693415836012946e+02 1.129988885564195078e+00
7.350800000000000182e+03 4.988908417639946435e+01 3.444429552194092139e+02 1.138938160265641208e+00
7.500800000000000182e+03 5.485293194788918214e+01 5.763370316625990881e+02 1.096768893566033354e+00
7.650800000000000182e+03 5.800434352382571035e+01 4.889230232690963476e+02 1.158603931308013202e+00
7.800800000000000182e+03 5.158599844051664007e+01 3.246385047533768216e+02 1.094307966545470023e+00
7.950800000000000182e+03 5.049873285499256781e+01 3.295426763815564755e+02 1.127471895593525231e+00
8.100800000000000182e+03 5.851906898665485102e+01 3.661702040421309334e+02 1.089200136819563847e+00
8.250799999999999272e+03 5.892823922880091203e+01 3.197877978540630011e+02 1.136585345632052935e+00
8.400799999999999272e+03 5.750849257326136410e+01 4.326687314276002212e+02 1.098707603457169002e+00
8.550799999999999272e+03 5.735857379706887826e+01 3.462155489329268789e+02 1.118952823096770466e+00
8.700799999999999272e+03 5.962788904657435296e+01 4.822110833274529114e+02 1.158264876782038044e+00
8.850800000000001091e+03 5.962018179176489951e+01 5.980703090497191852e+02 1.119259999108198844e+00
9.000800000000001091e+03 5.457800912802456139e+01 5.981196839793905156e+02 1.101849189940865337e+00
9.150800000000001091e+03 5.965424541880112486e+01 5.988660907179831838e+02 1.144497010662757441e+00
9.300800000000001091e+03 5.717309025474123274e+01 3.881421902850217975e+02 1.111974190178373956e+00
9.450800000000001091e+03 5.881469072036456680e+01 4.741032786720538184e+02 1.202367355252390801e+00
9.600800000000001091e+03 5.430827604486712801e+01 3.457751467862751156e+02 1.163289148113819227e+00
9.750800000000001091e+03 5.962545217004664266e+01 5.577353888594252567e+02 1.159318544526076522e+00
9.900800000000001091e+03 5.737905011780052433e+01 5.451123506110970993e+02 1.104065310956475088e+00
1.005080000000000109e+04 5.252183544496688938e+01 3.295881828910278273e+02 1.089468767572174812e+00
1.020080000000000109e+04 5.575420172226637305e+01 3.185915727970775038e+02 1.080275633425878734e+00
1.035080000000000109e+04 5.041899482131409371e+01 3.503554230204798614e+02 1.136386694739841996e+00
1.050080000000000109e+04 5.388196587999374998e+01 3.626065518829811936e+02 1.136623359902741548e+00
1.065080000000000109e+04 5.199364339180927885e+01 3.054432236050669189e+02 1.155165072787648795e+00
1.080080000000000109e+04 4.987756890400299881e+01 3.304592845554437872e+02 1.160930423400501343e+00
1.095080000000000109e+04 5.488702747034483309e+01 3.344227101853063573e+02 1.141555640901991131e+00
1.110080000000000109e+04 5.091843601672430708e+01 3.644848627262084051e+02 1.134722535213848360e+00
1.125080000000000109e+04 5.376670244505548624e+01 4.905562156696813645e+02 1.122078339771013900e+00
1.140080000000000109e+04 5.452362659958804159e+01 3.480400183896958879e+02 1.271361927268457315e+00
1.155080000000000109e+04 5.513126601594267839e+01 3.601536339562835565e+02 1.241804854213813369e+00
1.170080000000000109e+04 5.167090132274675085e+01 3.809095056856262431e+02 1.127484848245970728e+00
1.185080000000000109e+04 4.985799039577165814e+01 3.311756195771807825e+02 1.109417065476606234e+00
1.200080000000000109e+04 5.095918619102912572e+01 3.176571837471861386e+02 1.125369867786112144e+00
1.215080000000000109e+04 5.086403535428785005e+01 3.330463645074460146e+02 1.114887286894219676e+00
1.230080000000000109e+04 5.962981854362400469e+01 3.958524764556546529e+02 1.106446722283117801e+00
1.245080000000000109e+04 5.686927052343839506e+01 5.344453868095722555e+02 1.177276144832113403e+00
1.260080000000000109e+04 5.049531667525344147e+01 3.446841692135469657e+02 1.092411734844598969e+00
1.275080000000000109e+04 5.060803387629553640e+01 3.196742968166107062e+02 1.180920305963404360e+00
1.290080000000000109e+04 5.962532845596551567e+01 5.740171587372502700e+02 1.059479869963452225e+00
1.305080000000000109e+04 5.254173988649329630e+01 3.971109328506993847e+02 1.150943402676170901e+00
1.320080000000000109e+04 5.582612144972625856e+01 3.267851986343745807e+02 1.132169606447578358e+00
1.335080000000000109e+04 5.597942074641154164e+01 5.471021150746111061e+02 1.111564524378841234e+00
1.350080000000000109e+04 5.962737781132764070e+01 3.066610463889390985e+02 1.106389096904815572e+00
1.365080000000000109e+04 5.185063718069714866e+01 5.980533260107158640e+02 1.112341977515239666e+00
1.380080000000000109e+04 5.196866609486500721e+01 3.820380987153317278e+02 1.130393129010530018e+00
1.395080000000000109e+04 5.962512585951037636e+01 3.917763529526459934e+02 1.121344714190670944e+00
1.410080000000000109e+04 5.962340988971036637e+01 5.980286803536243951e+02 1.164531737147007640e+00
1.425080000000000109e+04 5.166921974014883290e+01 4.652315025907437871e+02 1.118019280960452999e+00
1.440080000000000109e+04 5.586263154670251652e+01 5.538978489812269572e+02 1.107102892056870180e+00
1.455080000000000109e+04 5.590591754568399807e+01 3.116561388564726940e+02 1.152293193325559129e+00
